user_id,amount,hour,day_of_week,merchant_category,device_type,distance_from_home_km,is_foreign,is_high_risk_merchant,has_history_of_chargeback,is_fraud
1081,24207.78,11,5,insurance,mobile,15.42,0,0,0,0
2713,100660.74,8,5,utilities,mobile,14.39,0,0,0,0
4223,168817.85,20,3,fashion,desktop,4,0,0,0,0
4287,179322.33,7,4,grocery,mobile,9.74,0,0,0,0
2883,44352.71,21,0,utilities,mobile,2.96,0,0,0,0
1939,40817.74,9,0,restaurants,mobile,8.53,0,0,0,0
4236,61112.07,14,1,utilities,mobile,5,0,0,0,0
3948,81130.84,2,0,grocery,mobile,4.09,0,0,0,1
2794,461021.84,6,4,utilities,desktop,8.51,0,0,0,1
4765,72502.99,17,1,restaurants,mobile,7.84,0,0,0,0
1664,776132.17,7,6,fuel,mobile,2.38,0,0,0,1
4202,575075.46,20,3,gaming,mobile,8.82,0,0,0,1
4190,567155.6,20,0,fashion,desktop,8.45,0,0,0,1
2001,80957.37,16,2,telecom,mobile,2.35,0,0,0,0
3516,96423.59,16,2,gaming,mobile,0.61,0,0,0,0
4380,27781.76,3,4,insurance,mobile,1.14,0,0,0,0
3636,95332.14,5,0,fuel,mobile,8.77,0,0,0,0
2334,204939.45,4,6,utilities,mobile,9.84,0,0,0,1
4059,55246.46,11,6,grocery,desktop,17.77,0,0,0,0
1705,154222.3,21,5,fashion,mobile,23.95,0,0,0,0
1735,944979.9,21,2,electronics,mobile,9.87,0,1,0,1
2385,464553.49,19,5,fashion,mobile,18.52,0,0,0,1
2606,79121.41,18,2,insurance,desktop,10.87,0,0,0,0
1572,2189198.87,17,4,utilities,mobile,15.56,0,0,0,1
3544,194786.89,0,6,fuel,mobile,19.14,0,0,0,1
1123,496026.26,17,5,travel,desktop,10.96,0,1,0,1
3698,134574.54,21,4,restaurants,mobile,3.17,0,0,0,0
3145,56635.88,20,5,utilities,mobile,23.89,0,0,0,0
3077,747561.91,13,4,fuel,mobile,14.67,0,0,0,1
2655,327541.24,4,6,restaurants,desktop,15.82,0,0,0,1
4610,145325.53,14,6,utilities,desktop,13.9,0,0,0,0
2238,4674.56,18,3,fuel,mobile,0.94,0,0,0,0
2636,610676.65,22,5,insurance,mobile,4.23,0,0,0,1
3125,47642.83,5,4,insurance,mobile,0.48,0,0,0,0
2023,62604.41,21,1,education,mobile,0.36,0,0,0,0
4232,403144.28,16,6,travel,mobile,2.71,0,1,0,1
2159,122227.46,1,5,travel,mobile,6.13,0,1,0,1
3504,160056.37,15,1,utilities,mobile,8.64,0,0,0,0
2761,153950.06,15,1,education,desktop,9.44,0,0,0,0
1727,88433.18,20,5,restaurants,mobile,8.81,0,0,0,0
1152,178933.06,19,4,fuel,mobile,0.2,0,0,0,0
1185,84015.09,18,4,restaurants,mobile,28.2,0,0,0,0
1200,171045.57,22,4,fashion,mobile,22.79,0,0,0,0
4669,523506.73,14,3,jewelry,desktop,22.36,0,1,0,1
1664,140171.23,20,2,restaurants,mobile,10.39,0,0,0,0
4192,43321.85,8,3,fuel,mobile,23.89,0,0,0,0
3263,711086.73,2,5,grocery,mobile,8.82,0,0,0,1
1095,87613.97,15,3,fashion,mobile,25.77,0,0,0,0
4508,143008.17,10,4,restaurants,desktop,22.22,0,0,1,1
2628,151853.48,8,0,healthcare,desktop,3.51,0,0,0,0
4980,680479.65,18,1,fuel,mobile,2.16,0,0,0,1
1561,854426.9,10,0,crypto,desktop,21.99,0,1,0,1
1507,377139.55,11,0,grocery,desktop,8.33,0,0,0,1
3020,105505.45,7,4,healthcare,desktop,10.51,0,0,0,0
4703,149621.61,19,5,fuel,mobile,10.62,0,0,0,0
2205,87213.91,10,3,telecom,mobile,7.54,0,0,0,0
1780,291619.67,3,6,fuel,mobile,4.72,0,0,0,1
4292,272483.19,15,4,travel,desktop,14.09,0,1,0,1
4557,102469.31,16,5,healthcare,mobile,24.5,0,0,0,0
1978,450983.82,13,5,fashion,mobile,7.23,0,0,0,1
1977,484785.57,5,2,utilities,mobile,4.77,0,0,0,1
3511,74996.31,11,4,grocery,mobile,2.15,0,0,0,0
2288,602477.91,2,3,grocery,mobile,5.78,0,0,0,1
3658,185714.16,3,0,utilities,mobile,1.57,0,0,0,1
1549,1158302.35,19,0,grocery,mobile,0.16,0,0,0,1
2619,99289.58,11,1,telecom,mobile,14.83,0,0,0,0
4796,35464.24,13,3,gaming,mobile,6.29,0,0,0,0
1760,277012.5,3,4,electronics,mobile,2.06,0,1,0,1
2585,4141140.58,10,6,fashion,mobile,16.23,0,0,0,1
1437,75729.2,15,0,restaurants,desktop,7.46,0,0,0,0
4210,187623.99,22,6,restaurants,mobile,6.34,0,0,0,0
1278,37004.72,8,2,restaurants,mobile,1.93,0,0,0,0
2675,113669.33,20,0,restaurants,mobile,6.69,0,0,0,0
4197,172551.19,22,6,fashion,desktop,10.65,0,0,0,0
1179,376745.3,19,5,gaming,mobile,8.63,0,0,1,1
3984,114878.64,5,6,electronics,mobile,13.04,0,1,0,1
4321,179328.14,12,6,insurance,desktop,8.47,0,0,0,0
1865,51909.86,18,3,utilities,mobile,8.69,0,0,0,0
4836,284111.49,21,1,fashion,mobile,12.3,0,0,0,1
3425,55912.12,15,2,utilities,mobile,10.14,0,0,0,0
3095,35655.97,0,3,grocery,tablet,3.61,0,0,0,0
2881,53676.93,15,0,telecom,mobile,6.05,0,0,0,0
2788,2302514.62,23,0,restaurants,mobile,6.47,0,0,1,1
1009,67870.76,12,6,fashion,mobile,12.34,0,0,0,0
1695,73395.24,16,3,government,desktop,24.07,0,0,0,0
1281,154824.05,9,1,fuel,mobile,8.07,0,0,0,0
4969,254043.08,13,0,gaming,desktop,9.95,0,0,1,1
3923,49654.75,19,1,grocery,mobile,6.08,0,0,0,0
1361,84351.24,14,2,telecom,mobile,7.1,0,0,0,0
2212,134430.95,19,0,restaurants,mobile,17.35,0,0,0,0
4062,121061.31,18,0,utilities,mobile,10.44,0,0,0,0
2922,3105806.05,21,3,electronics,mobile,21.38,0,1,0,1
2668,751053.72,4,3,insurance,mobile,15.31,0,0,0,1
1071,3153650.57,4,1,grocery,mobile,24.17,0,0,0,1
4202,63672.62,4,3,fashion,desktop,4.35,0,0,0,1
3360,342121.85,8,3,gaming,mobile,3.47,0,0,0,1
3610,105551.93,7,1,restaurants,mobile,20.11,0,0,0,0
3271,483108.97,23,1,fashion,tablet,25.58,0,0,0,1
1080,78176.87,16,0,grocery,mobile,3.72,0,0,0,0
4499,124171.32,5,3,fashion,mobile,17.56,0,0,0,0
3297,673352.44,3,6,fuel,mobile,0.87,0,0,0,1
2733,100533.75,13,0,education,mobile,4.01,0,0,0,0
1309,327298.88,1,4,utilities,mobile,11.28,0,0,1,1
3610,111145.3,12,2,utilities,mobile,10.17,0,0,0,0
2092,292618.16,13,0,fuel,mobile,10.37,0,0,0,1
3062,343699.68,1,5,electronics,mobile,2.8,0,1,0,1
4153,118112.32,6,1,electronics,mobile,5.56,0,1,0,1
2843,81607.26,12,3,fashion,mobile,1.32,0,0,0,0
1413,334250.13,23,3,telecom,desktop,4.31,0,0,0,1
4107,50478.94,16,6,healthcare,mobile,9.8,0,0,0,0
4026,38006.53,21,2,fashion,desktop,6.88,0,0,0,0
1684,773865.44,6,2,fashion,mobile,3.63,0,0,0,1
2336,86013.73,22,5,restaurants,mobile,8.85,0,0,1,1
2252,123747.19,9,1,fashion,mobile,2.68,0,0,0,0
2858,1372297.93,6,1,restaurants,desktop,15.75,0,0,0,1
3818,3326760.35,20,6,fashion,mobile,6.23,0,0,0,1
3307,14311.69,18,1,fashion,tablet,9.31,0,0,0,0
1424,632343.8,0,2,restaurants,desktop,8.42,0,0,0,1
1475,450014.38,10,2,jewelry,mobile,3.35,0,1,1,1
4227,41041.84,3,5,grocery,mobile,13.14,0,0,0,0
4205,26374.08,4,3,grocery,mobile,3.58,0,0,0,0
3208,89983.62,23,3,jewelry,mobile,19.1,0,1,0,1
1373,158334.95,19,4,grocery,mobile,6.27,0,0,0,0
3914,48466.19,5,0,restaurants,mobile,5.12,0,0,0,0
1520,150332.92,7,0,grocery,mobile,34,0,0,0,0
3328,225585.7,20,1,government,desktop,10.68,1,0,0,1
3323,481992.62,9,3,restaurants,desktop,17.69,0,0,0,1
2656,56703.11,7,4,utilities,desktop,25.27,0,0,0,0
3975,56290.6,21,2,healthcare,mobile,15.67,0,0,0,0
1699,186747.51,5,6,healthcare,mobile,3.94,0,0,0,0
2545,183537.07,2,1,utilities,mobile,12.01,0,0,0,1
2017,280137.45,13,2,utilities,mobile,13.63,0,0,1,1
2674,94993.5,4,3,telecom,mobile,4.24,0,0,0,1
2957,72625.83,18,6,utilities,mobile,0.97,0,0,0,0
2052,71580.86,22,4,telecom,mobile,2.48,0,0,0,0
1705,1284192.6,16,3,restaurants,mobile,16.25,0,0,0,1
1058,143644.78,7,5,electronics,mobile,2.05,0,1,0,1
1339,185923.32,14,3,fuel,desktop,14.21,0,0,0,0
1829,410591.87,15,5,electronics,desktop,13.36,0,1,0,1
4192,15364.13,14,0,fashion,desktop,12.14,0,0,0,0
2020,193493.75,15,0,grocery,mobile,10.2,0,0,0,0
3857,136644.56,10,4,electronics,tablet,4.54,0,1,0,1
2013,131723.49,11,4,telecom,desktop,2.96,0,0,0,0
1599,214531.76,12,3,gaming,mobile,6.41,0,0,0,1
1437,178769.55,7,5,fashion,mobile,1.94,0,0,0,0
3080,143089.51,8,6,crypto,tablet,11.73,0,1,0,1
1198,105556.91,22,0,restaurants,mobile,4.73,0,0,0,0
4287,115199.02,10,6,utilities,desktop,4.34,0,0,0,0
3129,319960.85,6,1,travel,desktop,4.81,0,1,0,1
3074,129096.54,18,6,telecom,mobile,22.72,0,0,0,0
2336,923142.6,4,5,electronics,mobile,4.88,0,1,0,1
3396,52130.64,7,6,healthcare,mobile,11.16,0,0,0,0
2458,158500.95,22,0,fuel,tablet,1.5,0,0,0,0
3952,205863.24,3,6,education,mobile,7.02,0,0,1,1
4304,111270.63,17,3,government,mobile,15.37,0,0,1,1
1762,494036.75,6,6,grocery,mobile,1.51,0,0,0,1
1958,122698.07,19,6,grocery,mobile,9.2,0,0,0,0
4417,159245.46,3,0,government,desktop,2.36,0,0,0,1
1294,252193.84,13,5,fuel,mobile,18.93,0,0,0,1
3585,447158.35,5,6,electronics,mobile,5.38,0,1,1,1
1246,1495858.37,9,5,grocery,mobile,0.62,0,0,0,1
3389,70727.62,21,6,fuel,mobile,14.23,0,0,0,0
2583,48624.72,7,1,utilities,mobile,0.5,0,0,0,0
4798,1611346.23,16,2,gaming,mobile,7.55,0,0,0,1
3929,18056.65,18,3,government,mobile,16.03,0,0,0,0
1818,225681.15,13,4,electronics,mobile,0.09,0,1,0,1
3254,59013,13,6,restaurants,mobile,5.93,0,0,0,0
2180,44121.14,0,0,fashion,mobile,9.4,0,0,0,0
3515,99795.88,19,2,fuel,mobile,3.81,0,0,0,0
4811,157645.22,22,1,insurance,desktop,10.01,0,0,0,0
3487,62962.14,9,5,telecom,desktop,12.75,0,0,0,0
1093,73268.25,9,1,education,mobile,3.49,0,0,0,0
3353,961987.43,12,2,utilities,desktop,7.8,0,0,0,1
3997,692506.35,21,5,travel,desktop,11.12,0,1,0,1
2361,98138.37,2,1,electronics,desktop,13.45,0,1,0,1
3569,62979.57,0,2,travel,mobile,8.03,0,1,0,1
3820,100515.49,21,2,utilities,desktop,7.16,0,0,0,0
4698,193168.39,18,1,gaming,mobile,16.5,0,0,0,0
3975,259120.19,0,2,grocery,tablet,4.27,0,0,0,1
3505,71340.16,16,6,grocery,mobile,3.51,0,0,0,0
2189,33036.49,14,0,utilities,mobile,14.08,0,0,0,0
4395,161134.54,9,0,fuel,desktop,17.31,0,0,0,0
3460,560623.5,17,1,grocery,mobile,6.2,0,0,0,1
3065,367594.55,14,5,travel,tablet,6.66,0,1,0,1
3288,41367.2,14,4,fuel,mobile,2.69,0,0,0,0
4925,1897202.38,22,4,restaurants,mobile,19.6,0,0,0,1
4901,114174.8,23,0,restaurants,mobile,0.84,0,0,0,0
1100,1182349.11,11,2,jewelry,mobile,10.72,0,1,0,1
3197,183810.97,10,0,grocery,mobile,22,0,0,0,0
1967,184767.13,21,0,utilities,mobile,22.44,0,0,0,0
3111,208144.08,4,1,fashion,mobile,4.04,0,0,0,1
1651,152452.74,5,6,jewelry,desktop,9.12,0,1,0,1
3692,407365.66,11,1,electronics,mobile,6.06,0,1,1,1
1745,489905.01,20,6,government,mobile,0.03,0,0,0,1
1895,45950.46,2,6,utilities,mobile,15.84,0,0,0,0
2480,1239961.9,0,1,grocery,mobile,0.16,1,0,0,1
1834,108437.01,7,2,restaurants,desktop,13.14,0,0,0,0
4348,328538.9,2,1,travel,mobile,0.84,0,1,0,1
2901,804964.71,12,4,restaurants,mobile,8.98,1,0,0,1
3892,82019.77,11,3,restaurants,desktop,12.01,0,0,0,0
2108,521744.64,5,3,grocery,mobile,18.05,0,0,0,1
3608,158359.85,11,2,grocery,mobile,18.62,0,0,0,0
3570,678726.69,20,1,fashion,mobile,10.33,0,0,0,1
4690,87913.6,12,1,insurance,desktop,18.42,0,0,0,0
3703,162719.84,8,0,fashion,mobile,7.87,0,0,0,0
2957,219745.82,12,5,travel,mobile,7.5,0,1,0,1
3032,88926.2,14,5,government,desktop,18.7,0,0,0,0
2975,89418.39,17,4,government,desktop,17.2,0,0,0,0
1620,125740.85,2,6,telecom,desktop,5.01,0,0,0,1
1679,142740.08,4,1,restaurants,mobile,11.8,0,0,0,1
4223,66803.38,11,5,restaurants,desktop,13.43,0,0,0,0
4675,179362.17,7,1,education,mobile,14.62,0,0,0,0
1963,120784.92,13,3,jewelry,mobile,9.8,0,1,1,1
1535,69433.65,23,5,grocery,mobile,14.33,0,0,0,0
3713,115247.99,20,2,crypto,desktop,7.18,0,1,0,1
4998,27230.64,14,5,fashion,mobile,3.55,0,0,0,0
2554,190109.01,8,0,electronics,mobile,4,0,1,0,1
2155,49925.33,6,6,grocery,mobile,3.14,0,0,0,0
4359,82946.88,1,2,fashion,mobile,4.45,1,0,0,1
1966,632701.53,5,4,telecom,mobile,17.56,0,0,0,1
4438,31138.28,19,6,grocery,mobile,9.38,0,0,0,0
1412,629709.38,10,2,fashion,desktop,15.59,0,0,0,1
1123,702516.98,5,2,education,mobile,28.27,0,0,1,1
3269,185857.75,6,0,education,mobile,12.61,0,0,0,0
3714,28949.57,12,0,utilities,desktop,3.94,0,0,0,0
3988,40742.21,1,6,fashion,mobile,15.99,0,0,0,0
3553,1278364.34,19,6,travel,mobile,7.74,0,1,0,1
1350,787430.96,10,4,utilities,mobile,14.22,0,0,0,1
2289,157460.96,14,3,utilities,tablet,9.66,0,0,1,1
2468,691092.03,22,3,restaurants,tablet,1.13,0,0,0,1
1177,86812.19,0,0,utilities,mobile,5.21,0,0,0,1
1517,79446.77,14,3,gaming,desktop,1.47,0,0,0,0
3910,46163.77,9,4,telecom,tablet,4.76,0,0,0,0
1219,58948.26,5,3,telecom,desktop,0.04,0,0,0,0
3254,183300.52,21,2,fuel,mobile,13.7,0,0,1,1
2382,61313.76,16,0,fashion,mobile,0.16,0,0,0,0
2759,758737.86,16,5,insurance,mobile,23.91,1,0,1,1
4208,298601.63,13,4,telecom,mobile,1.09,0,0,0,1
3283,163373.88,14,3,fashion,mobile,5.97,0,0,0,0
1829,45967.89,10,6,grocery,mobile,0.56,0,0,0,0
1264,33353.55,21,2,education,desktop,18.73,0,0,0,0
1895,246718.33,12,5,restaurants,desktop,7.35,0,0,0,1
3567,109935.99,18,1,government,mobile,20.04,0,0,0,0
1438,193198.27,10,1,grocery,mobile,2.94,0,0,0,0
4304,940931.16,16,0,telecom,desktop,7.36,0,0,0,1
4624,189489.83,23,0,utilities,mobile,1.96,0,0,0,0
4560,227147.76,14,1,insurance,mobile,9.07,0,0,1,1
1561,275338.39,7,4,insurance,desktop,0.3,0,0,0,1
3613,155526.23,5,1,utilities,mobile,5.22,0,0,0,0
1487,170183.2,11,5,electronics,tablet,16.66,0,1,0,1
1276,150639.19,13,2,utilities,mobile,9.53,0,0,0,0
3083,184258.34,6,4,utilities,mobile,5.53,0,0,0,0
2373,1121184.75,19,1,utilities,mobile,0.04,0,0,0,1
1464,43847.24,22,6,grocery,mobile,13.72,0,0,0,0
1280,270575.85,8,5,grocery,desktop,16.66,0,0,0,1
4876,772495.94,19,5,travel,mobile,28.54,0,1,0,1
2870,606017.03,13,5,fashion,mobile,6.81,0,0,0,1
2945,152891.81,16,6,telecom,mobile,16.94,0,0,0,0
2660,69517.48,9,3,grocery,desktop,13.17,0,0,0,0
2016,53598.91,9,3,utilities,desktop,14.78,0,0,0,0
4660,613526.04,12,0,government,desktop,10.92,0,0,0,1
4986,79121.41,16,0,restaurants,mobile,11.68,0,0,0,0
1505,52387.94,19,3,fuel,mobile,3.02,0,0,0,0
4867,71580.86,4,1,fashion,mobile,8.05,0,0,0,1
2631,638460.9,13,2,restaurants,desktop,9.15,0,0,0,1
3134,263920.08,20,5,fashion,desktop,3.62,0,0,0,1
2910,101243.4,22,2,utilities,mobile,19.48,0,0,0,0
2096,346578.12,3,0,jewelry,mobile,2.81,0,1,0,1
2505,110627.38,15,2,restaurants,desktop,7.27,0,0,0,0
3766,94072.2,23,1,telecom,mobile,22.77,0,0,0,0
1631,147095.09,20,0,fuel,desktop,0.84,0,0,0,0
2792,305528.81,23,4,education,mobile,2.57,0,0,0,1
4053,139293.92,17,2,travel,mobile,13.41,0,1,0,1
1454,134896.58,15,1,fashion,mobile,13.42,0,0,0,0
4001,162628.54,17,2,fashion,mobile,8.11,0,0,0,0
3178,51469.96,7,3,restaurants,mobile,13.38,0,0,0,0
1671,107221.06,21,0,gaming,desktop,12.8,0,0,0,0
2594,647191.67,22,3,fashion,mobile,15.38,0,0,0,1
2150,97862.81,14,1,fashion,mobile,7.16,0,0,0,0
1003,365699.66,13,1,electronics,mobile,10.54,0,1,0,1
2197,213346.52,14,1,government,mobile,0.51,0,0,0,1
4697,480854.69,3,1,fashion,desktop,15.45,0,0,0,1
3049,24236.83,15,2,utilities,tablet,7.34,0,0,0,0
2465,60292.03,4,0,education,desktop,5.63,0,0,0,1
2775,35975.52,3,1,education,desktop,15.56,0,0,0,0
1576,339023.46,20,1,restaurants,mobile,6.8,0,0,0,1
4282,339953.06,21,2,fuel,desktop,10.23,0,0,0,1
3170,79657.59,21,3,healthcare,desktop,1.81,0,0,0,0
4513,843930.72,15,4,crypto,mobile,2.09,0,1,0,1
2281,163373.05,23,0,education,desktop,0.77,0,0,0,0
3711,67988.62,17,1,restaurants,desktop,6.26,0,0,0,0
1401,1293361.61,22,3,education,desktop,2.17,0,0,0,1
1687,80856.11,22,1,education,mobile,1.9,0,0,0,0
3088,131688.63,14,6,restaurants,mobile,7.86,0,0,0,0
4266,249613.37,6,3,travel,tablet,1.15,0,1,1,1
1731,122727.95,12,6,telecom,tablet,17.26,0,0,0,0
1630,447622.32,17,4,travel,tablet,1.28,0,1,1,1
4947,170958.42,19,2,fuel,desktop,10.5,0,0,0,0
1963,174568.92,13,1,travel,mobile,4.64,0,1,0,1
1502,77371.77,17,6,government,desktop,14.45,0,0,0,0
4703,317475.83,9,6,fashion,desktop,10.69,0,0,0,1
4963,101662.55,20,3,restaurants,desktop,7.09,0,0,0,0
3561,132164.22,21,1,healthcare,mobile,15.63,0,0,0,0
4318,180423.74,18,0,restaurants,mobile,1.22,0,0,0,0
4329,35368.79,19,3,gaming,desktop,3.22,0,0,0,0
3712,147442.03,4,0,fashion,mobile,4.45,0,0,1,1
4969,36333.25,11,6,grocery,mobile,0.78,0,0,0,0
3592,66775.16,15,5,telecom,mobile,30.31,0,0,0,0
1799,1680578.19,23,4,fuel,mobile,4.45,0,0,1,1
1266,168747.3,6,6,utilities,desktop,29.1,0,0,0,0
4489,87419.75,17,3,restaurants,mobile,7.66,0,0,0,0
2375,173976.3,11,4,jewelry,mobile,14.56,0,1,0,1
1512,28852.46,7,0,utilities,desktop,4.91,0,0,0,0
1799,103081.85,14,2,restaurants,mobile,1.28,0,0,0,0
3677,467028.55,8,1,grocery,tablet,4.76,0,0,0,1
4849,576218.37,4,6,electronics,mobile,11.39,0,1,0,1
3717,84554.59,14,6,grocery,mobile,1.3,0,0,0,0
1497,107105.69,18,4,insurance,mobile,5.79,0,0,0,0
3721,601835.49,23,5,healthcare,mobile,4.1,0,0,0,1
3385,137788.3,9,6,restaurants,desktop,5.84,0,0,0,0
3507,163842,10,5,telecom,desktop,4.04,0,0,0,0
4957,413720.14,15,1,gaming,mobile,6.1,0,0,0,1
1281,150804.36,5,0,restaurants,mobile,11.24,0,0,0,0
2044,38561.8,2,1,fashion,mobile,8.04,0,0,0,0
3173,151238.45,21,1,fashion,mobile,6.1,0,0,0,0
3197,239988.69,20,2,fashion,mobile,7.74,0,0,0,1
3936,312782.18,13,5,restaurants,mobile,0.72,0,0,0,1
1279,41252.66,16,6,restaurants,desktop,11.43,0,0,0,0
3327,925559.56,5,6,telecom,mobile,3.33,0,0,0,1
4543,103396.42,22,0,crypto,mobile,2.81,0,1,0,1
3710,179907.48,18,6,electronics,desktop,5.85,0,1,0,1
4003,521156.17,21,3,healthcare,tablet,1.08,0,0,0,1
3063,251851.88,2,6,government,desktop,5.95,0,0,0,1
1105,257885.15,7,4,education,mobile,5.25,0,0,0,1
4377,74036.83,6,5,healthcare,mobile,7.53,0,0,0,0
2993,257466.83,7,0,grocery,mobile,4.72,0,0,1,1
2841,55699.64,21,2,insurance,mobile,0.57,0,0,0,0
2415,173450.91,10,6,utilities,mobile,10.09,0,0,0,0
1419,186984.89,17,2,utilities,mobile,5.46,0,0,0,0
3058,144999.34,15,6,healthcare,mobile,7.23,0,0,0,0
3382,722421.21,11,1,grocery,desktop,11.51,0,0,0,1
2971,505365.42,17,2,grocery,mobile,29.57,0,0,0,1
2979,64253.62,23,1,utilities,desktop,15.86,1,0,0,1
1605,209892.06,16,5,jewelry,mobile,8.57,0,1,0,1
4650,368852.83,22,0,fashion,mobile,8.2,0,0,0,1
3643,70291.87,20,6,grocery,mobile,14.89,0,0,0,0
3359,128054.06,17,3,grocery,mobile,6.82,0,0,0,0
2022,159512.72,16,3,grocery,desktop,9.99,0,0,0,0
4700,140502.4,6,4,restaurants,mobile,7.53,0,0,0,0
1413,40632.65,6,6,restaurants,mobile,16.45,0,0,0,0
3841,47289.25,9,6,fashion,desktop,21.09,0,0,0,0
3218,116620.81,13,6,travel,mobile,2.71,0,1,1,1
2535,183687.3,12,1,insurance,mobile,14.87,0,0,0,0
1347,48657.09,10,3,grocery,mobile,4.11,1,0,0,1
3980,183859.11,11,3,fashion,mobile,7.38,0,0,0,0
1813,49428.99,2,1,utilities,mobile,6.03,0,0,0,0
3468,362023.59,12,2,telecom,desktop,0.07,0,0,0,1
4789,193256.37,16,5,grocery,desktop,0.15,0,0,0,0
1721,85962.27,16,6,utilities,tablet,7.76,0,0,0,0
2482,446267.76,2,3,grocery,mobile,17.65,0,0,0,1
2223,102968.14,17,4,grocery,mobile,20.66,0,0,0,0
4946,133673.16,19,3,fashion,desktop,6.34,0,0,0,0
3919,28687.29,14,1,fashion,mobile,5.47,0,0,0,0
4296,118124.77,10,3,crypto,desktop,3.03,0,1,0,1
1147,217437.59,18,2,utilities,desktop,6.1,0,0,0,1
4490,339698.25,11,3,grocery,mobile,1.56,0,0,0,1
1487,56140.37,17,5,utilities,mobile,13.07,0,0,0,0
1428,91845.31,5,4,fashion,desktop,0.71,0,0,0,0
2053,497939.41,15,4,electronics,mobile,6.28,0,1,1,1
2461,150400.98,12,4,grocery,desktop,9.29,0,0,0,0
2840,103359.9,15,6,gaming,mobile,4.43,0,0,0,0
1892,99451.43,21,2,fashion,mobile,4.72,0,0,0,0
2493,130489.28,8,1,gaming,desktop,2.52,0,0,0,0
1071,32914.48,14,1,fashion,mobile,11.66,0,0,0,0
1755,20106.75,13,4,travel,mobile,13.96,0,1,0,1
3123,125461.97,13,5,jewelry,mobile,15.09,0,1,0,1
4798,278684.95,21,5,fashion,mobile,8.74,0,0,0,1
2725,117830.95,22,6,restaurants,mobile,4.12,0,0,0,0
4697,152867.74,16,2,utilities,mobile,3.97,0,0,0,0
3542,748653.36,5,5,fashion,mobile,16.33,0,0,0,1
4591,230178.92,16,3,telecom,mobile,5.76,0,0,0,1
4282,25466.89,5,6,fashion,mobile,3.94,0,0,0,0
2263,270809.08,2,2,grocery,tablet,2.4,0,0,0,1
2147,198037.17,20,3,restaurants,mobile,6.03,0,0,0,0
3340,130415.41,6,2,restaurants,desktop,2.72,0,0,0,0
1347,187082,6,6,fashion,mobile,21.37,0,0,0,0
1050,92824.71,20,3,crypto,desktop,17.3,0,1,0,1
2755,288656.57,8,5,restaurants,mobile,13.19,0,0,0,1
4675,199605.87,0,0,utilities,mobile,6.57,0,0,0,1
2203,169492.64,8,5,healthcare,desktop,5.45,0,0,0,0
2133,301440.23,1,4,electronics,tablet,1.16,0,1,0,1
4033,176197.38,12,2,gaming,mobile,2.84,0,0,0,0
4003,231013.9,7,6,fashion,mobile,6.49,0,0,0,1
3245,132089.52,10,1,fuel,mobile,5.05,0,0,0,0
4546,92443.74,17,2,electronics,mobile,3.19,0,1,0,1
3082,1789500.75,19,0,grocery,mobile,3.64,0,0,1,1
4171,107773.01,23,3,healthcare,mobile,2.81,0,0,0,0
4059,185624.52,15,6,restaurants,mobile,1.21,0,0,0,0
3009,157447.68,21,1,restaurants,mobile,17.23,0,0,0,0
1095,347560.84,0,6,electronics,mobile,7.67,0,1,0,1
4225,94883.94,13,3,restaurants,desktop,20.5,0,0,0,0
3651,42191.39,13,0,grocery,desktop,8.74,0,0,0,0
4603,213012.03,20,2,grocery,tablet,7.3,0,0,0,1
1384,279820.39,6,3,gaming,mobile,10,0,0,0,1
3724,90158.75,11,1,electronics,mobile,11.61,0,1,0,1
1711,154797.49,3,3,electronics,mobile,15.91,0,1,0,1
1310,179506.59,15,1,education,desktop,9.1,0,0,0,0
2685,24581.28,23,3,restaurants,mobile,3.77,0,0,0,0
3893,59539.22,16,4,restaurants,desktop,5.62,0,0,0,0
1419,306000.25,21,5,fuel,mobile,2.35,0,0,0,1
1792,226334.36,23,6,electronics,mobile,0.2,0,1,0,1
2920,404452.36,9,4,grocery,mobile,15.71,0,0,0,1
3697,183517.15,20,1,grocery,mobile,26.01,0,0,0,0
1345,59066.95,1,2,grocery,mobile,0.62,0,0,1,1
2764,193707.06,23,2,fashion,desktop,4.75,1,0,0,1
4930,551884.43,7,1,education,mobile,14.16,0,0,0,1
2255,174960.68,22,5,utilities,desktop,22.79,1,0,0,1
3022,115888.75,12,0,travel,mobile,18.49,0,1,0,1
4595,57651.8,12,6,gaming,mobile,28.66,0,0,0,0
2565,489439.38,3,2,telecom,mobile,10.2,0,0,0,1
2892,117593.57,1,5,grocery,mobile,0.31,0,0,0,1
2656,173066.62,23,3,grocery,desktop,12.51,0,0,0,0
3590,412313.29,5,5,restaurants,mobile,2.48,0,0,0,1
4336,430087.74,15,4,insurance,mobile,0.91,0,0,0,1
4029,134562.09,14,2,fuel,desktop,13.67,0,0,0,0
4105,105720.42,14,2,restaurants,desktop,0.59,0,0,1,1
4158,118777.15,11,5,gaming,mobile,9.04,0,0,0,0
1671,75238.67,3,1,jewelry,tablet,4.5,0,1,0,1
1162,184045.03,21,5,crypto,desktop,3.26,0,1,0,1
2584,147890.23,16,5,insurance,desktop,8.69,0,0,0,0
1200,149956.1,20,2,fashion,desktop,8.66,0,0,0,0
2398,162953.07,8,0,healthcare,mobile,9.09,0,0,0,0
2753,65277.01,15,3,grocery,mobile,26.45,0,0,0,0
1597,409743.61,1,3,fuel,mobile,2.26,0,0,0,1
2418,275081.92,7,5,gaming,desktop,5.09,0,0,0,1
